58.0055	23.2051	10.3511	34.8004	7.14841
97.4046	7.31856	15.5089	90.0861	1.99059
97.4046	7.31856	15.5089	90.0861	1.99059
56.9393	28.1842	8.83007	28.7551	8.66942
56.9393	28.1842	8.83007	28.7551	8.66942
100.61	6.86395	15.6136	93.746	1.88588
100.61	6.86395	15.6136	93.746	1.88588
66.2353	15.4124	13.0275	50.823	4.47199
66.2353	15.4124	13.0275	50.823	4.47199
62.8084	17.5329	12.2858	45.2755	5.21371
62.8084	17.5329	12.2858	45.2755	5.21371
58.1518	35.2616	7.04558	22.8902	10.4539
58.1518	35.2616	7.04558	22.8902	10.4539
75.1557	11.9076	14.208	63.2481	3.29149
75.1557	11.9076	14.208	63.2481	3.29149
63.0171	45.6366	5.16029	17.3805	12.3392
63.0171	45.6366	5.16029	17.3805	12.3392
72.9029	60.2751	3.52562	12.6278	13.9739
72.9029	60.2751	3.52562	12.6278	13.9739
57.8517	23.565	10.2344	34.2867	7.26509
57.8517	23.565	10.2344	34.2867	7.26509
57.898	34.445	7.22891	23.4531	10.2706
57.898	34.445	7.22891	23.4531	10.2706
59.1128	21.2439	11.0024	37.8689	6.49713
59.1128	21.2439	11.0024	37.8689	6.49713
75.6215	63.8532	3.2469	11.7684	14.2526
75.6215	63.8532	3.2469	11.7684	14.2526
56.9432	28.0228	8.87602	28.9203	8.62347
56.9432	28.0228	8.87602	28.9203	8.62347
65.9076	15.5866	12.9669	50.321	4.5326
65.9076	15.5866	12.9669	50.321	4.5326
72.5325	59.7781	3.56735	12.7544	13.9321
72.5325	59.7781	3.56735	12.7544	13.9321
60.0278	20.0674	11.4037	39.9604	6.09576
60.0278	20.0674	11.4037	39.9604	6.09576
56.9841	27.2759	9.09173	29.7083	8.40776
56.9841	27.2759	9.09173	29.7083	8.40776
58.5806	22.082	10.721	36.4986	6.77848
58.5806	22.082	10.721	36.4986	6.77848
76.6298	11.4769	14.3451	65.1529	3.15438
76.6298	11.4769	14.3451	65.1529	3.15438
58.284	22.6247	10.5412	35.6593	6.95831
58.284	22.6247	10.5412	35.6593	6.95831
75.0554	63.1174	3.30125	11.938	14.1982
75.0554	63.1174	3.30125	11.938	14.1982
61.4853	42.8836	5.58764	18.6018	11.9119
61.4853	42.8836	5.58764	18.6018	11.9119
58.5499	22.1352	10.7033	36.4146	6.79621
58.5499	22.1352	10.7033	36.4146	6.79621
127.052	3.96444	16.1449	123.088	1.35455
127.052	3.96444	16.1449	123.088	1.35455
81.4938	10.2323	14.7266	71.2614	2.77284
81.4938	10.2323	14.7266	71.2614	2.77284
60.033	39.9715	6.09371	20.0615	11.4058
60.033	39.9715	6.09371	20.0615	11.4058
69.5979	13.8573	13.5625	55.7406	3.93697
69.5979	13.8573	13.5625	55.7406	3.93697
